OBJECTID,FID_GRID_TAZ_50_100,grid_id,Grid_Area,FID_amap_TAZ_district_adjust,FID_1,TAZ,NO,FID_2,ID,SNAME,area,code,ORIG_FID,Distance,NewArea,Shape_Length,Shape_Area,segArea
1238,1555,1555,830566.5129,419,81,402,72,419,4070,YT101-T1-01,7034279.018,407,419,0,6969030,0.032466321,5.57385E-05,635550.875
1239,1555,1555,830566.5129,459,63,1016,372,459,4090,YT102-T2-01,4422097.448,409,459,0,4381090,0.017013366,1.71031E-05,195012.2813
1240,1556,1556,830555.921,419,81,402,72,419,4070,YT101-T1-01,7034279.018,407,419,0,6969030,0.022320481,2.18126E-05,248715.25
1241,1556,1556,830555.921,454,96,1150,474,454,4040,YT101-01-16,1048952.983,404,454,0,1039790,0.0150532,8.98691E-06,102473.1797
1242,1556,1556,830555.921,455,95,404,73,455,4100,YT102-02-02,2311225.545,410,455,0,2291970,0.018619293,1.33811E-05,152572.0781
1243,1556,1556,830555.921,459,63,1016,372,459,4090,YT102-T2-01,4422097.448,409,459,0,4381090,0.023701821,2.86609E-05,326795.4063
1244,1557,1557,830545.3631,14,62,406,74,14,4080,YT102-T1-04,6461529.721,408,14,0,6411620,0.024764531,2.84803E-05,324736.8125
1245,1557,1557,830545.3631,82,109,1149,473,82,4030,YT101-01-16,1323261.232,403,82,0,1312190,0.007026803,2.6165E-06,29834.35352
1246,1557,1557,830545.3631,454,96,1150,474,454,4040,YT101-01-16,1048952.983,404,454,0,1039790,0.00965224,5.41379E-06,61729.89453
1247,1557,1557,830545.3631,455,95,404,73,455,4100,YT102-02-02,2311225.545,410,455,0,2291970,0.02198637,3.03237E-05,345751.3438
1248,1557,1557,830545.3631,456,108,1160,480,456,4110,YT102-01-20,1400365.46,411,456,0,1389140,0.009328862,4.3154E-06,49203.06641
1249,1558,1558,830534.8394,14,62,406,74,14,4080,YT102-T1-04,6461529.721,408,14,0,6411620,0.031215265,6.41091E-05,730966.875
1250,1558,1558,830534.8394,456,108,1160,480,456,4110,YT102-01-20,1400365.46,411,456,0,1389140,0.00390007,5.39186E-07,6147.633789
1251,1559,1559,830524.3497,14,62,406,74,14,4080,YT102-T1-04,6461529.721,408,14,0,6411620,0.03369248,3.83984E-05,437804.2188
1252,1560,1560,830513.8941,14,62,406,74,14,4080,YT102-T1-04,6461529.721,408,14,0,6411620,0.032064055,6.74834E-05,769421.375
1253,1561,1561,830503.4726,14,62,406,74,14,4080,YT102-T1-04,6461529.721,408,14,0,6411620,0.01473278,1.22922E-05,140151.9219
1254,1578,1578,830331.5205,481,14,1038,387,481,8230,LG402-T2,8661334.749,823,481,0,8556610,0.027454075,2.624E-05,299111.4688
1255,1579,1579,830321.7122,481,14,1038,387,481,8230,LG402-T2,8661334.749,823,481,0,8556610,0.032556742,6.58108E-05,750178.4375
1256,1580,1580,830311.938,480,25,1039,388,480,8240,LG402-T1,10922622.69,824,480,0,10769300,0.010845784,6.7038E-06,76413.91406
1257,1580,1580,830311.938,481,14,1038,387,481,8230,LG402-T2,8661334.749,823,481,0,8556610,0.031802649,5.98713E-05,682464.8125
1258,1581,1581,830302.1978,480,25,1039,388,480,8240,LG402-T1,10922622.69,824,480,0,10769300,0.03253479,4.78263E-05,545159.1875
1259,1581,1581,830302.1978,481,14,1038,387,481,8230,LG402-T2,8661334.749,823,481,0,8556610,0.027524544,2.47752E-05,282407.6875
1260,1582,1582,830292.4917,480,25,1039,388,480,8240,LG402-T1,10922622.69,824,480,0,10769300,0.0340703,7.1589E-05,816016.5
1261,1582,1582,830292.4917,481,14,1038,387,481,8230,LG402-T2,8661334.749,823,481,0,8556610,0.006711511,1.25264E-06,14278.7041
1262,1583,1583,830282.8197,471,26,949,339,471,8250,LG402-05,5771048.122,825,471,0,5703110,0.029081215,5.35205E-05,610050.75
1263,1583,1583,830282.8197,480,25,1039,388,480,8240,LG402-T1,10922622.69,824,480,0,10769300,0.020163856,1.32917E-05,151508.1719
1264,1583,1583,830282.8197,489,485,952,342,489,8260,LG402-02,5550192.83,826,489,0,5490150,0.01455144,6.02936E-06,68724.07031
1265,1584,1584,830273.1817,471,26,949,339,471,8250,LG402-05,5771048.122,825,471,0,5703110,0.03416,7.28416E-05,830273.1875
1266,1585,1585,830263.5777,471,26,949,339,471,8250,LG402-05,5771048.122,825,471,0,5703110,0.031352052,6.05285E-05,689916.25
1267,1589,1589,830225.5023,473,28,935,332,473,8340,LG403-T2-01,3098469.187,834,473,0,3071800,0.007857597,3.46794E-06,39527.24219
1268,1589,1589,830225.5023,474,27,953,343,474,8330,LG403-T2-02,2372912.003,833,474,0,2344510,0.002800028,3.21724E-07,3667.012695
1269,1590,1590,830216.0685,473,28,935,332,473,8340,LG403-T2-01,3098469.187,834,473,0,3071800,0.019799455,1.15224E-05,131329.0781
1270,1591,1591,830206.6688,473,28,935,332,473,8340,LG403-T2-01,3098469.187,834,473,0,3071800,0.00627549,1.72932E-06,19710.39844
1271,1609,1609,831041.803,106,264,521,90,106,5180,BA103C-01,3303024.537,518,106,0,3276320,0.00508514,1.0963E-06,12507.14063
1272,1610,1610,831029.6434,103,242,503,79,103,5090,BA101-B,6588781.89,509,103,0,6535190,0.016520829,1.35621E-05,154729.5313
1273,1610,1610,831029.6434,106,264,521,90,106,5180,BA103C-01,3303024.537,518,106,0,3276320,0.009807813,5.07482E-06,57896.20313
1274,1610,1610,831029.6434,107,263,518,87,107,5150,BA103A-03,3089020.448,515,107,0,3066020,0.026589234,3.67177E-05,418897.1563
1275,1611,1611,831017.5179,103,242,503,79,103,5090,BA101-B,6588781.89,509,103,0,6535190,0.000334809,4.75177E-09,54.21285629
1276,1611,1611,831017.5179,107,263,518,87,107,5150,BA103A-03,3089020.448,515,107,0,3066020,0.034103232,7.28369E-05,830963.5625
1277,1612,1612,831005.4266,107,263,518,87,107,5150,BA103A-03,3089020.448,515,107,0,3066020,0.029678706,4.35649E-05,496998.25
1278,1612,1612,831005.4266,338,268,527,95,338,5140,BA103A-02,2120608.291,514,338,0,2104670,0.026132369,2.92767E-05,334008.6875
1279,1613,1613,830993.3694,107,263,518,87,107,5150,BA103A-03,3089020.448,515,107,0,3066020,0.001475686,9.33583E-08,1065.028198
1280,1613,1613,830993.3694,317,267,519,88,317,5160,BA103B-03,4633014.201,516,317,0,4599080,0.02125361,1.92547E-05,219659.3281
1281,1613,1613,830993.3694,337,349,528,96,337,5110,BA103B-01,1615218.69,511,337,0,1603790,0.000462135,9.46653E-09,107.9964828
1282,1613,1613,830993.3694,338,268,527,95,338,5140,BA103A-02,2120608.291,514,338,0,2104670,0.028532435,4.93351E-05,562828.4375
1283,1613,1613,830993.3694,340,350,526,94,340,5100,BA103A-01,3199677.833,510,340,0,3175740,0.009646749,4.14893E-06,47333.00781
1284,1614,1614,830981.3464,317,267,519,88,317,5160,BA103B-03,4633014.201,516,317,0,4599080,0.02003266,1.56499E-05,178533.5
1285,1614,1614,830981.3464,337,349,528,96,337,5110,BA103B-01,1615218.69,511,337,0,1603790,0.028987334,5.23042E-05,596690.5
1286,1614,1614,830981.3464,340,350,526,94,340,5100,BA103A-01,3199677.833,510,340,0,3175740,0.010791794,4.88745E-06,55758.26172
1287,1615,1615,830969.3575,335,342,512,84,335,5120,BA103B-02,2406657.996,512,335,0,2390490,0.027729096,3.42903E-05,391176.4688
1288,1615,1615,830969.3575,337,349,528,96,337,5110,BA103B-01,1615218.69,511,337,0,1603790,0.029282513,3.85513E-05,439791.9063
1289,1616,1616,830957.4028,330,341,508,81,330,5030,BA102A-02,2804288.502,503,330,0,2786300,0.023986678,2.54997E-05,290897.8438
1290,1616,1616,830957.4028,335,342,512,84,335,5120,BA103B-02,2406657.996,512,335,0,2390490,0.030130364,4.73419E-05,540060.75
1291,1617,1617,830945.4823,329,255,509,82,329,5050,BA102B-01,2830729.916,505,329,0,2814890,0.001322424,7.98866E-08,911.288208
1292,1617,1617,830945.4823,330,341,508,81,330,5030,BA102A-02,2804288.502,503,330,0,2786300,0.031185134,6.32549E-05,721583.1875
1293,1617,1617,830945.4823,335,342,512,84,335,5120,BA103B-02,2406657.996,512,335,0,2390490,0.010235465,5.31066E-06,60580.45703
1294,1617,1617,830945.4823,347,256,511,83,347,5130,BA102B-02,4851262.595,513,347,0,4821940,0.013867067,4.19618E-06,47867.70313
1295,1618,1618,830933.5959,311,16,506,80,311,5040,BA102A-01,3322693.652,504,311,0,3302780,0.006067132,1.56556E-06,17859.44141
1296,1618,1618,830933.5959,329,255,509,82,329,5050,BA102B-01,2830729.916,505,329,0,2814890,0.028272794,4.75706E-05,542653.5
1297,1618,1618,830933.5959,330,341,508,81,330,5030,BA102A-02,2804288.502,503,330,0,2786300,0.021687593,1.9945E-05,227524.4219
1298,1618,1618,830933.5959,347,256,511,83,347,5130,BA102B-02,4851262.595,513,347,0,4821940,0.010235494,3.76039E-06,42895.8125
1299,1619,1619,830921.7436,311,16,506,80,311,5040,BA102A-01,3322693.652,504,311,0,3302780,0.01432974,1.06435E-05,121416.3906
1300,1619,1619,830921.7436,329,255,509,82,329,5050,BA102B-01,2830729.916,505,329,0,2814890,0.034603959,6.21981E-05,709508.5
1301,1620,1620,830909.9255,259,313,958,346,259,3440,NS010-02-19,3899780.826,344,259,0,3881150,0.016117968,1.28722E-05,146835.3281
1302,1620,1620,830909.9255,329,255,509,82,329,5050,BA102B-01,2830729.916,505,329,0,2814890,0.029382768,5.53505E-05,631388.375
1303,1620,1620,830909.9255,350,298,346,69,350,3530,NS011-T1-21,35699193.88,353,350,0,35554800,0.004790904,1.22747E-06,14001.4248
1304,1620,1620,830909.9255,353,325,338,61,353,3460,NS010-03-01,1948392.972,346,353,0,1939270,0.008171837,3.3914E-06,38685.01953
1305,1621,1621,830898.1416,259,313,958,346,259,3440,NS010-02-19,3899780.826,344,259,0,3881150,0.028533984,4.79197E-05,546617.75
1306,1621,1621,830898.1416,353,325,338,61,353,3460,NS010-03-01,1948392.972,346,353,0,1939270,0.023308869,2.49219E-05,284280.5
1307,1622,1622,830886.3917,259,313,958,346,259,3440,NS010-02-19,3899780.826,344,259,0,3881150,0.028857862,4.93993E-05,563487.625
1308,1622,1622,830886.3917,352,324,339,62,352,3450,NS010-04-02,1313154.177,345,352,0,1307490,0.018096024,1.62261E-05,185084.1563
1309,1622,1622,830886.3917,353,325,338,61,353,3460,NS010-03-01,1948392.972,346,353,0,1939270,0.011228634,7.21616E-06,82311.67969
1310,1623,1623,830874.6761,257,297,335,59,257,3420,NS009-T1-13,18465495.23,342,257,0,18398800,0.017326895,1.70351E-05,194313.3125
1311,1623,1623,830874.6761,259,313,958,346,259,3440,NS010-02-19,3899780.826,344,259,0,3881150,0.023506818,3.39287E-05,387013.7188
1312,1623,1623,830874.6761,351,323,340,63,351,3470,NS011-01-12,1519618.395,347,351,0,1513610,0.010165216,6.42809E-06,73320.79688
1313,1623,1623,830874.6761,352,324,339,62,352,3450,NS010-04-02,1313154.177,345,352,0,1307490,0.017365405,1.54498E-05,176227.125
1314,1624,1624,830862.9945,257,297,335,59,257,3420,NS009-T1-13,18465495.23,342,257,0,18398800,0.031161352,5.619E-05,640927.6875
1315,1624,1624,830862.9945,351,323,340,63,351,3470,NS011-01-12,1519618.395,347,351,0,1513610,0.021096358,1.66516E-05,189935.5781
1316,1625,1625,830851.3471,257,297,335,59,257,3420,NS009-T1-13,18465495.23,342,257,0,18398800,0.033441696,6.65347E-05,758911.25
1317,1625,1625,830851.3471,351,323,340,63,351,3470,NS011-01-12,1519618.395,347,351,0,1513610,0.018747087,6.30691E-06,71940.21875
1318,1626,1626,830839.7338,257,297,335,59,257,3420,NS009-T1-13,18465495.23,342,257,0,18398800,0.034105707,7.28367E-05,830783.5
1319,1626,1626,830839.7338,351,323,340,63,351,3470,NS011-01-12,1519618.395,347,351,0,1513610,0.000362522,4.92071E-09,56.12491226
1320,1627,1627,830828.1547,257,297,335,59,257,3420,NS009-T1-13,18465495.23,342,257,0,18398800,0.034160001,7.28416E-05,830828.25
1321,1628,1628,830816.6097,257,297,335,59,257,3420,NS009-T1-13,18465495.23,342,257,0,18398800,0.034160001,7.28416E-05,830816.6875
1322,1629,1629,830805.0988,252,182,235,37,252,2560,FT006-T1-01,10906618.41,256,252,0,10861600,0.010380845,5.96972E-06,68089.39063
1323,1629,1629,830805.0988,257,297,335,59,257,3420,NS009-T1-13,18465495.23,342,257,0,18398800,0.032909222,6.68719E-05,762717.6875
1324,1630,1630,830793.622,252,182,235,37,252,2560,FT006-T1-01,10906618.41,256,252,0,10861600,0.027316787,4.03183E-05,459851.625
1325,1630,1630,830793.622,257,297,335,59,257,3420,NS009-T1-13,18465495.23,342,257,0,18398800,0.025253451,3.25233E-05,370942.0938
1326,1631,1631,830782.1794,235,290,681,187,235,6520,BA402E-01,19726674.48,652,235,0,19672200,0.010576954,4.88154E-06,55674.21875
1327,1631,1631,830782.1794,252,182,235,37,252,2560,FT006-T1-01,10906618.41,256,252,0,10861600,0.030795117,5.77329E-05,658462.4375
1328,1631,1631,830782.1794,257,297,335,59,257,3420,NS009-T1-13,18465495.23,342,257,0,18398800,0.016796382,1.02272E-05,116642.7422
1329,1632,1632,830770.7709,235,290,681,187,235,6520,BA402E-01,19726674.48,652,235,0,19672200,0.01126493,3.92117E-06,44721.33594
1330,1632,1632,830770.7709,252,182,235,37,252,2560,FT006-T1-01,10906618.41,256,252,0,10861600,0.033344153,6.89204E-05,786046.5625
1331,1633,1633,830759.3965,235,290,681,187,235,6520,BA402E-01,19726674.48,652,235,0,19672200,0.000362407,3.47064E-10,3.958131552
1332,1633,1633,830759.3965,252,182,235,37,252,2560,FT006-T1-01,10906618.41,256,252,0,10861600,0.036654147,6.59133E-05,751743.8125
1333,1633,1633,830759.3965,282,187,1170,488,282,2550,FT006-02-02,2186557.027,255,282,0,2177350,0.011300249,6.92796E-06,79014.90625
1334,1634,1634,830748.0563,173,183,1168,487,173,2530,FT006-01-04,1450479.61,253,173,0,1443470,0.008306569,5.04899E-07,5758.350586
1335,1634,1634,830748.0563,235,290,681,187,235,6520,BA402E-01,19726674.48,652,235,0,19672200,0.015420935,3.25194E-06,37089.05078
1336,1634,1634,830748.0563,252,182,235,37,252,2560,FT006-T1-01,10906618.41,256,252,0,10861600,0.035379403,6.90848E-05,787901.8125
1337,1635,1635,830736.7501,173,183,1168,487,173,2530,FT006-01-04,1450479.61,253,173,0,1443470,0.017014631,1.08235E-05,123441.7109
1338,1635,1635,830736.7501,252,182,235,37,252,2560,FT006-T1-01,10906618.41,256,252,0,10861600,0.039183124,5.01945E-05,572453
1339,1635,1635,830736.7501,254,184,1172,490,254,2520,FT006-01-04,1109652.509,252,254,0,1103880,0.016222698,1.18235E-05,134845.5938
1340,1636,1636,830725.4781,252,182,235,37,252,2560,FT006-T1-01,10906618.41,256,252,0,10861600,0.041608793,4.55624E-05,519616.8125
1341,1636,1636,830725.4781,253,309,1173,491,253,2510,FT006-01-04,1299297.381,251,253,0,1291930,0.024001661,1.42396E-05,162398.5625
1342,1636,1636,830725.4781,254,184,1172,490,254,2520,FT006-01-04,1109652.509,252,254,0,1103880,0.006657898,2.73421E-06,31183.32617
1343,1636,1636,830725.4781,258,320,120,12,258,1280,LH005-02-02,1991813.597,128,258,0,1979560,0.004669991,1.12312E-06,12808.30762
1344,1636,1636,830725.4781,267,216,121,13,267,1290,LH005-T1-01,7785730.618,129,267,0,7734980,0.014830021,9.18226E-06,104717.2422
1345,1637,1637,830714.2402,252,182,235,37,252,2560,FT006-T1-01,10906618.41,256,252,0,10861600,0.01228981,6.96296E-06,79410.11719
1346,1637,1637,830714.2402,258,320,120,12,258,1280,LH005-02-02,1991813.597,128,258,0,1979560,0.035453136,4.39412E-05,501121.0313
1347,1637,1637,830714.2402,267,216,121,13,267,1290,LH005-T1-01,7785730.618,129,267,0,7734980,0.02582205,2.19374E-05,250184.5469
1348,1638,1638,830703.0364,258,320,120,12,258,1280,LH005-02-02,1991813.597,128,258,0,1979560,0.032357795,4.84585E-05,552632.0625
1349,1638,1638,830703.0364,267,216,121,13,267,1290,LH005-T1-01,7785730.618,129,267,0,7734980,0.029628074,2.43831E-05,278069.5313
1350,1639,1639,830691.8667,260,211,119,11,260,1270,LH005-01-10,1400987.926,127,260,0,1390990,0.012866688,7.60035E-06,86674.85938
1351,1639,1639,830691.8667,267,216,121,13,267,1290,LH005-T1-01,7785730.618,129,267,0,7734980,0.038148668,6.52412E-05,744016.625
1352,1640,1640,830680.7311,260,211,119,11,260,1270,LH005-01-10,1400987.926,127,260,0,1390990,0.032803945,2.85027E-05,325045.9688
1353,1640,1640,830680.7311,261,194,1131,462,261,1260,LH004-02-01,1076380.985,126,261,0,1068040,0.012478593,7.26804E-06,82882.63281
1354,1640,1640,830680.7311,262,205,1132,463,262,1250,LH004-02-01,1201714.769,125,262,0,1192510,0.013969049,1.07978E-05,123139.2344
1355,1640,1640,830680.7311,267,216,121,13,267,1290,LH005-T1-01,7785730.618,129,267,0,7734980,0.035754854,2.6273E-05,299614.6875
1356,1641,1641,830669.6297,261,194,1131,462,261,1260,LH004-02-01,1076380.985,126,261,0,1068040,0.02681033,3.7682E-05,429713.125
1357,1641,1641,830669.6297,262,205,1132,463,262,1250,LH004-02-01,1201714.769,125,262,0,1192510,0.025287609,3.50735E-05,399974
1358,1641,1641,830669.6297,440,189,1138,467,440,1210,LH003-04-07,915572.7051,121,440,0,908087,0.001226159,8.61241E-08,982.1064453
1359,1642,1642,830658.5623,261,194,1131,462,261,1260,LH004-02-01,1076380.985,126,261,0,1068040,0.021124635,1.467E-05,167292.4688
1360,1642,1642,830658.5623,262,205,1132,463,262,1250,LH004-02-01,1201714.769,125,262,0,1192510,0.011135556,7.35563E-06,83882.78906
1361,1642,1642,830658.5623,440,189,1138,467,440,1210,LH003-04-07,915572.7051,121,440,0,908087,0.018699091,1.67917E-05,191483.7344
1362,1642,1642,830658.5623,448,200,1137,466,448,1190,LH003-04-07,1683647.525,119,448,0,1669300,0.026336377,3.40243E-05,388000.7813
1363,1643,1643,830647.5291,446,191,1135,465,446,1200,LH003-04-07,1576283.904,120,446,0,1561880,0.003491859,5.22297E-07,5955.787598
1364,1643,1643,830647.5291,447,277,1134,464,447,1180,LH003-03-07,972845.9898,118,447,0,964252,0.001856366,5.35517E-08,610.6890869
1365,1643,1643,830647.5291,448,200,1137,466,448,1190,LH003-04-07,1683647.525,119,448,0,1669300,0.033446309,7.22658E-05,824080.75
1366,1644,1644,830636.5299,407,181,1167,486,407,7130,LG101-T3,6183974.935,713,407,0,6127920,0.005484036,7.67312E-07,8749.741211
1367,1644,1644,830636.5299,446,191,1135,465,446,1200,LH003-04-07,1576283.904,120,446,0,1561880,0.033524004,6.44249E-05,734656
1368,1644,1644,830636.5299,447,277,1134,464,447,1180,LH003-03-07,972845.9898,118,447,0,964252,0.004102286,3.45185E-07,3936.358154
1369,1644,1644,830636.5299,448,200,1137,466,448,1190,LH003-04-07,1683647.525,119,448,0,1669300,0.015693016,7.30425E-06,83293.44531
1370,1645,1645,830625.5649,114,179,109,7,114,1120,LH002-03-09,3180937.517,112,114,0,3151210,0.003397929,4.98048E-07,5679.510742
1371,1645,1645,830625.5649,407,181,1167,486,407,7130,LG101-T3,6183974.935,713,407,0,6127920,0.00714075,1.37332E-06,15659.95898
1372,1645,1645,830625.5649,410,180,123,14,410,1350,LH006-T1-01,3721948.632,135,410,0,3689440,0.027436963,4.47942E-05,510796.5
1373,1645,1645,830625.5649,446,191,1135,465,446,1200,LH003-04-07,1576283.904,120,446,0,1561880,0.026707791,2.6176E-05,298488.5625
1374,1646,1646,830614.6339,86,82,124,15,86,1360,LH006-T2-13,27153211.09,136,86,0,26892500,0.01088324,5.11782E-06,58359.97656
1375,1646,1646,830614.6339,410,180,123,14,410,1350,LH006-T1-01,3721948.632,135,410,0,3689440,0.032446961,6.77238E-05,772256.875
1376,1647,1647,830603.7371,86,82,124,15,86,1360,LH006-T2-13,27153211.09,136,86,0,26892500,0.032783123,6.67949E-05,761653.5
1377,1647,1647,830603.7371,410,180,123,14,410,1350,LH006-T1-01,3721948.632,135,410,0,3689440,0.011601998,6.04668E-06,68948.5625
1378,1648,1648,830592.8743,86,82,124,15,86,1360,LH006-T2-13,27153211.09,136,86,0,26892500,0.034160001,7.28416E-05,830592.9375
1379,1649,1649,830582.0457,86,82,124,15,86,1360,LH006-T2-13,27153211.09,136,86,0,26892500,0.03416,7.28416E-05,830582.0625
1380,1650,1650,830571.2511,86,82,124,15,86,1360,LH006-T2-13,27153211.09,136,86,0,26892500,0.034160001,7.28416E-05,830571.3125
1381,1651,1651,830560.4907,86,82,124,15,86,1360,LH006-T2-13,27153211.09,136,86,0,26892500,0.034160001,7.28416E-05,830560.5625
1382,1652,1652,830549.7643,86,82,124,15,86,1360,LH006-T2-13,27153211.09,136,86,0,26892500,0.032991703,7.04412E-05,803182.5625
1383,1652,1652,830549.7643,419,81,402,72,419,4070,YT101-T1-01,7034279.018,407,419,0,6969030,0.008218302,2.40035E-06,27369.81055
1384,1653,1653,830539.072,86,82,124,15,86,1360,LH006-T2-13,27153211.09,136,86,0,26892500,0.018537058,1.66267E-05,189575.5781
1385,1653,1653,830539.072,418,71,774,260,418,7510,LG104-T3,8909781.773,751,418,0,8824700,0.005380706,9.50505E-07,10837.38574
1386,1653,1653,830539.072,419,81,402,72,419,4070,YT101-T1-01,7034279.018,407,419,0,6969030,0.02998385,5.07805E-05,578999.1875
1387,1653,1653,830539.072,459,63,1016,372,459,4090,YT102-T2-01,4422097.448,409,459,0,4381090,0.009231317,4.48386E-06,51123.24609
1388,1654,1654,830528.4138,419,81,402,72,419,4070,YT101-T1-01,7034279.018,407,419,0,6969030,0.025955317,3.45803E-05,394283
1389,1654,1654,830528.4138,459,63,1016,372,459,4090,YT102-T2-01,4422097.448,409,459,0,4381090,0.027593486,3.82613E-05,436245.5625
1390,1655,1655,830517.7897,419,81,402,72,419,4070,YT101-T1-01,7034279.018,407,419,0,6969030,0.010235203,3.78731E-06,43183.22656
1391,1655,1655,830517.7897,455,95,404,73,455,4100,YT102-02-02,2311225.545,410,455,0,2291970,0.020263321,1.23109E-05,140363.8438
1392,1655,1655,830517.7897,459,63,1016,372,459,4090,YT102-T2-01,4422097.448,409,459,0,4381090,0.031953645,5.67434E-05,646970.9375
